speaker_id,sentence_id,sentence,is_question
12,1145,"Debata jest naprawdę świetna, tylko boli mnie jedna strona, bo lewa strona, a dokładnie pani Żukowska, upiera się na argumencie, że jakby ciąża ma być na życzenie ze względu na to, że określa płód, ja to tak odebrałam, że jako pasożyta, który, który wchodzi w interakcję z ciałem kobiety i tak jakby szkodzi jej na swoją korzyść.",0
12,1146,"Nazwałabym to pasożytni, pasoży… no że jest to dziecko pasożytem.",0
12,1147,"A co właśnie, tam padło takie stwierdzenie, że co z dziećmi, które są tak naprawdę po urodzeniu niezdatne do własnego, one nie są autonomiczne, są uzależnione od nas, od ludzi.",0
12,1148,"I nie rozumiem jednej rzeczy, dlaczego lewa strona mówi, że dziecko, które jest w, w ciele kobiety szkodzi, a co mają powiedzieć kobiety, które urodziły chore dzieci i mają nadwyrężone kręgosłupy, mają nadwyrężona psychikę, nie potrafią sobie poradzić z tym, że ich dziecko jest chore, czyli ich ciało także jest nadszarpnięte tym, że to kobiety kochają swoje dzieci i się nimi opiekują.",0
12,1149,Jak to się odnosi do ciąży trwającej w ciele kobiety?,1
12,1150,"Bo ja osobiście nie uważam, że to jest pasożyt, no, że to jest pasożytowanie.",0
12,1151,"Po prostu jesteśmy i nie, nie zgadzam się ze stwierdzeniem, że ciąża powinna być na życzenie.",0
1,1152,"…Aborcja na życzenie, tak?",1
1,1153,Przepraszam.,0
12,1154,"Oczywiście, są niechciane ciąże.",0
12,1155,Ja sama jestem matką dwójki dzieci i nie chciałabym mieć już trzeciego dziecka.,0
12,1156,"Natomiast nie wyobrażam sobie ogólnego takiego powiedzenia: tak, usuwajmy dzieci, kiedy my chcemy — czy do dwunastego tygodnia ciąży, czy do dwudziestego czwartego tygodnia ciąży.",0
12,1157,"Bo dlaczego nie ma takiego szerzenia wiedzy na temat antykoncepcji, a z drugiej strony chciałabym zadać pytanie, czy byłaby opcja zgodzenia się na taką aborcję pod warunkiem, że jeżeli usuwamy ciążę, bo ta ciąża była niechciana, bo ja nie chcę już mieć kolejnego dziecka, czy możemy usunąć moje jajniki i moją macicę?",1
12,1158,"Ale nie, nie kategoryzujmy tego, że nie bo ja się mogę jeszcze, może mi się odwidzieć i będę chciała jeszcze mieć w przyszłości dziecko, tylko jeżeli ktoś podejmuje decyzje, bo nie rozmawiamy na temat gwałtów, to jest jasne.",0
12,1159,"Bez sensu był usunięty ten kompromis, trzeba do tego wrócić.",0
12,1160,"Ale dlaczego, w momencie kiedy ja godzę się na seks i podejmuję ryzyko tego, że mogę zajść w ciążę, mam możliwość zrobienia aborcji i sobie wybierania: dzisiaj chcę być w ciąży, dzisiaj nie chcę być w ciąży, jutro chcę, - dlaczego nie możemy przyjąć takiego rozwiązania „aborcja ok”, ale usuwamy wtedy macicę lub jajniki i wtedy mamy antykoncepcję stuprocentową.",0
12,1161,Już ta kobieta więcej nie zajdzie w ciążę i nie będzie chciała mieć dziękuję niechcianego dziecka.,0
1,1162,"Bardzo dziękuję, bardzo dziękujemy, choć ja zanim, zanim od zanim sekundeczkę, sekundeczkę, zanim",0
5,1163,Pani postuluje o przymusową sterylizację przy okazji aborcji?,1
5,1164,Dobrze zrozumiałam?,1
1,1165,"Zanim pani odpowie, pani poseł, zanim panie odpowiedzą, bo to było pytanie do pań, to jedną rzecz, sprecyzujmy.",0
1,1166,"W wyniku wyroku Trybunału Konstytucyjnego nadal można usuwać ciąże, które są wynikiem przestępstwa, wynikiem gwałtu.",0
5,1167,"No, to może pani, pani doktor będzie bardziej kompetentna, ale to naprawdę ja chciałam tylko dobrze zrozumieć ten postulat, czy on polega na tym, że przy okazji aborcji miałaby być przymusowa jednocześnie sterylizacja, to byłby powiązany zabieg?",1
1,1168,"Tak, tak.",0
1,1169,"Jeżeli pani, jeżeli ma to być…",0
5,1170,…To uważam to za mocną aberrację.,0
1,1171,"Jeżeli ma pani, jeżeli pani po prostu już nie chce mieć dzieci, bo w takim razie powinno się trwale panią pozbawić tej możliwości i to jest postulat naszej słuchaczki.",0
5,1172,"To może pani doktor, bo mi trochę brakuje tutaj mózgu, naprawdę.",0
3,1173,"Znaczy ja nie do końca też wiem, do czego mam się ustosunkować.",0
3,1174,"Z punktu widzenia już samego na przykład pasożytnictwa, no to z punktu widzenia biologii pasożytnictwo to jest sytuacja, w której jedna, jeden organizm zabiera od drugiego i nie daje nic w zamian.",0
3,1175,"No i ciąża w pewien sposób jest takim, taką sytuacją, ponieważ płód nie odżywia w żaden sposób kobiety, więc no jest pasożytem, ale większość kobiet jednak na to pasożytnictwo się decyduje i jest szczęśliwe z tego pasożyta, który jest w środku.",0
1,1176,"Jeśli, jeśli oświadczenia sejmowe nie kłamią, to największym ekspertem od pasożytnictwa jest pani poseł Sójka, bo pani oprócz tego, że jest lekarką, to jest też leśnikiem.",0
4,1177,"No tak, jemioła, tak?",1
1,1178,"Ja nie wiem, przepraszam, ja naprawdę nie znam się na biologii.",0
1,1179,Nie chciałbym się kompromitować ponad miarę.,0
4,1180,"To znaczy, ja sobie nie wyobrażam, by mówić o dziecku, o kobiecie w ciąży i jej dziecku w brzuchu w, w tych kategoriach pasożytnictwa.",0
4,1181,No po prostu to...,0
4,1182,"Ja nie umiem, no nie wyobrażam sobie, by w taki sposób…",0
1,1183,"…Czyli to jest kwestia nie tego, co tak naprawdę jest, tylko kwestia języka — dobrze rozumiem?",1
4,1184,"Nie, no w ogóle nie wiem, czego to jest kwestia.",0
4,1185,"Po prostu jest, no ja jestem mamą, no nie wyobrażam sobie, żeby tak mówić.",0
4,1186,Mam trzy córki i jednego syna.,0
1,1187,"Pani ma dziecko małe, pani mówi o swoich…",0
3,1188,…Ja tak mówię do niego…,0
1,1189,Pasożycie?,1
3,1190,…„ty bachorze”.,0
3,1191,I powiem czasami „ty bachorze”.,0
3,1192,"I mówię to w sposób, no naprawdę z poczuciem humoru.",0
5,1193,Bachor to po hebrajsku dziecko.,0
4,1194,"No chyba, że…",0
3,1195,"Ja mówię o procesach biologicznych, czyli jeden osobnik pobiera substancje odżywcze od drugiego osobnika.",0
1,1196,(niezrozumiałe),0
5,1197,"Tak, ale myślę, że większość naszych widzów chyba chciałaby usłyszeć o tym…",0
1,1198,Tu ani razu.,0
3,1199,To jest chyba kwestia naprawdę…,0
5,1200,"…o takim podejściu, takiej wrażliwości i tego, co…",0
1,1201,"Tu raz niechcący tylko padło słowo miłość, na razie słyszę o pasożytach.",0
1,1202,"Nie wiem, czy kobiety muszą być tak okrutne?",1
5,1203,Ale to ja powiedziałam słowo „miłość” właśnie.,0
1,1204,"Tak, przypadkiem.",0
5,1205,"Nie, dlaczego przypadkiem?",1
5,1206,Całkowicie świadomie.,0
4,1207,Ale właśnie tego…,0
5,1208,…Bo za mało też o tym mówimy przy tych rozmowach.,0
5,1209,"O miłości do dziecka, które się chce urodzić, niezależnie od tego, czy jest zdrowe, czy jest chore, bo to jest ogromna miłość, której ja sobie chyba nawet nie umiem wyobrazić.",0
5,1210,"Tak jak mówiłam, myślę, że nie byłabym w stanie do aż takiej miłości.",0
5,1211,"A z drugiej strony miłość do dziecka, które, którego się chce, którego się oczekuje, które chce się mieć.",0
5,1212,"I myślę, że też jest za mało o tym, o tym o tym rozmowy, że bycie w ciąży jest…",0
1,1213,…No ale rozmowa o…,0
5,1214,"…okresem fantastycznym wtedy, kiedy ta ciąża jest chciana, kiedy chcemy urodzić dziecko.",0
1,1215,"Pani poseł, ale rozmowa o aborcji to jednak nie jest rozmowa o miłości, bo to jest rozmowa o tym, czy możemy no tego dziecka nie urodzić.",0
1,1216,"I tu moje pytanie jest też takie, cała debata również, no, opiera się na słowach, zarówno na tym, że jedni nazwali się pro-choice, czyli za wolnym wyborem, a inni pro-life — za życiem, ale także na przykład na tym, jak inaczej nazwać aborcję.",0
1,1217,"Bo jeżeli nazwać ją przerwaniem ciąży, no to ja, proszę wybaczyć, dostrzegam tutaj taką słowną manipulację, bo jeśli się coś przerwie, to można do tego wrócić.",0
1,1218,Do ciąży raz przerwanej wrócić nie można.,0
5,1219,No nazywa się też terminacją.,0
5,1220,Terminacja to jest takie…,0
1,1221,…Terminacja to jest już terminator…,0
5,1222,…ultymatywne skończenie.,0
5,1223,Nie ma…,0
1,1224,"…Tak to już koniec, tak.",0
5,1225,"Tak, tak się nazywa formalnie.",0
1,1226,Tutaj tak.,0
1,1227,"No tak, ale mówimy często o przerywaniu ciąży.",0
1,1228,"Stefan Niesiołowski raczył był kiedyś powiedzieć, w czasach kiedy był jeszcze bardzo prawicowy, że o ile, jeśli — i tutaj cytuję z pamięci, ale chyba nie nie przekłamię: „jeśli zabicie nienarodzonego dziecka nazywamy przerwaniem ciąży, to zabicie emeryta należałoby nazwać przerwaniem emerytury”.",0
1,1229,"Nie wiem, czy Stefan Niesiołowski zgadza się z tym, co powiedział.",0
5,1230,"Jest to karkołomne porównanie z przyczyn, o których już wcześniej mówiłam, no, od rozwoju płodu, no i bycia emerytem w pełni ukształtowanym, żyjącym poza innymi ludźmi.",0
1,1231,"Niech pani porozmawia o tym z profesorem Niesiołowskim, a my tymczasem posłuchamy pytania.",0
1,1232,"Halo, halo?",1
13,1233,Dobry wieczór.,0
1,1234,Dobry wieczór.,0
13,1235,Witam serdecznie.,0
13,1236,"Witam serdecznie drogie panie, witam serdecznie pana redaktora.",0
13,1237,Paweł z tej strony.,0
13,1238,"Ja mam takie pytanie do pani poseł, do pani Anny Marii Żukowskiej, której jestem tutaj wielkim fanem.",0
13,1239,"Oglądam wiele wywiadów, ja praktycznie…",0
1,1240,"…Chciałem powiedzieć, że to jest bardzo przykre, że są cztery panie, a wszyscy chcą rozmawiać tylko z panią poseł Żukowską.",0
1,1241,"Ale przepraszam, to był, to było żartobliwie, przepraszam.",0
13,1242,"Znaczy, pozdrawiam serdecznie wszystkie panie, ale akurat, akurat chciałem się dodzwonić do pani Ani, której tak jak wspomniałem, jestem fanem.",0
13,1243,"Nie ze wszystkim się oczywiście zgadzam, w wielu kwestiach się różnimy, ale no, takie jest życie.",0
13,1244,"A pytanie moje brzmi: pani Aniu, tutaj, dlaczego pani w kontekście aborcji wypowiada się tylko i wyłącznie odnośnie kobiet, a nie odnośnie osób z macicą, ponieważ w kilku wywiadach tutaj…",0
5,1245,…Mówiłam o tym przecież.,0
13,1246,"…u pana redaktora Mazurka słyszałem, że podobno biologiczny mężczyzna również w ciążę może zajść, także chciałbym o to tu dopytać i [niezrozumiałe].",0
5,1247,"To już nawet pan redaktor w tym programie użył słowa, którego ja używam pod tytułem „osoba w ciąży”.",0
5,1248,Także już się zaczyna przyjmować to w języku polskim.,0
4,1249,"Ale to jest bardzo ciekawe, jeżeli mogę powiedzieć, pytanie, bo w projekcie ustawy, którą pani poseł firmuje, akurat jest kobieta w ciąży, natomiast…",0
5,1250,"…Nie, to pomyliła pani projekty.",0
4,1251,"Ale, a jeżeli chodzi o projekty Platformy Obywatelskiej, to tam jest „osoba w ciąży”.",0
5,1252,Tam jest na pewno…,0
4,1253,…To jest dosyć ciekawe…,0
5,1254,"Nie, u nas jest „osoba w ciąży” w naszym projekcie.",0
1,1255,"Dobrze, to może…",0
4,1256,"…Nie, są dwa projekty i jeden chyba jest pani podpisanym i jest: „kobieta w ciąży”.",0
5,1257,"Nie, ten dotyczy tylko Kodeksu Karnego.",0
1,1258,"Pani doktor, czy biologiczny…",0
4,1259,"Ale jest kobieta w ciaży, dobrze mówię.",0
1,1260,Czy biologiczny mężczyzna może zajść w ciążę?,1
5,1261,Są jacyś niebiologiczni?,1
3,1262,Biologiczny mężczyzna nie może zajść w ciążę.,0
1,1263,Nie może.,0
1,1264,No bo pani poseł Żukowska…,0
3,1265,…Biologiczny jeżeli… No biologiczny mężczyzna…,0
1,1266,"Pani poseł Żukowska mówiła, że może, więc tylko pytam.",0
1,1267,"Pani profesor, czy mężczyzna…",0
2,1268,…Nie może.,0
1,1269,No słuchamy.,0
1,1270,"Nie, bo może pani ma inne zdanie w tej sprawie, nie wiem.",0
4,1271,Nie mam innego zdania.,0
4,1272,No biologiczny mężczyzna…,0
1,1273,Ja nie uważałem na biologii.,0
4,1274,Jakby ciążę zachodzi kobieta.,0
4,1275,"W, w całej przyrodzie płeć żeńska zachodzi w ciążę, w, że tak powiem, świecie zwierząt.",0
4,1276,"Tak samo jak ja nie rozróżniam pięćdziesięciu sześciu płci, o których, o których można słyszeć w przestrzeni publicznej.",0
4,1277,"Nie rozróżniam również czterech, pięciu i dziesięciu płci.",0
4,1278,"Rozróżniam dwie płcie, także…",0
1,1279,Czyli pani…,0
4,1280,Taka norma.,0
1,1281,"Panie uważają, lekarki uważają, że tylko kobiety zachodzą w ciążę.",0
5,1282,"A ja uważam, że nie mamy jeszcze androidów i wszystkie istoty, które mogą zajść w ciążę, są biologiczne.",0
5,1283,Niezależnie od tożsamości i identyfikacji psychoseksualnej.,0
5,1284,"Jeżeli ktoś ma narządy płciowe, które pozwalają na zajście w ciążę, ma macicę…",0
4,1285,"…Pani poseł ma może większą, tajemną wiedzę na temat biologii.",0
4,1286,"Być może przed nami sporo, ale…",0
5,1287,"…i mogą urodzić, to mogą zajść w ciążę.",0
1,1288,"Trzy ostatnie, zgódźmy się na trzy ostatnie pytania, tak?",1
1,1289,"Ja już, ja wiem, że ja mówiłem paniom, że o dziesiątej kończymy i to już, ale może wytargujemy trochę, dobrze?",1
1,1290,"Bo później krzyczą, że za krótko.",0
1,1291,"Halo, halo?",1
1,1292,Mamy jakieś pytanie?,1
14,1293,Dzień dobry.,0
1,1294,Dzień dobry.,0
14,1295,Czy mnie słychać dobrze?,1
1,1296,Znakomicie nawet.,0
14,1297,Świetnie.,0
14,1298,"Dzień dobry, panie redaktorze, dzień dobry szanownym paniom, dzień dobry wszystkim słuchaczom, w zasadzie dobry wieczór.",0
14,1299,"Ja słucham tej debaty od początku, muszę przyznać, że jest bardzo interesująca.",0
14,1300,"Trwa już dosyć długo, natomiast uważam, że nie została poruszona tak dokładnie ta najważniejsza kwestia, już któraś, któraś pani, która dzwoniła przede mną, również chyba próbowała do tego nawiązać, ponieważ myślę, że spór nie skupia się głównie wokół tych przypadków, kiedy ciąża była wynikiem przestępstwa czy kobieta jest w jakiś sposób obciążenia medycznie, tylko największym problemem są te przypadki, kiedy dochodzi do sytuacji, gdzie kobieta, która jest w ciąży, nie jest obciążona, nie było, nie jest to wynikiem przestępstwa.",0
14,1301,"I dlaczego w takiej sytuacji mamy dopuszczać możliwość, kiedy taka ciąża jest usuwana?",1
14,1302,"I ja wiem, że sam, sam, sam poród czy nawet cięcie cesarskie jest obarczone swojego rodzaju ryzykiem i może dojść do pewnych powikłań, ale zgadzamy się na różne procedury medyczne, które nie są niezbędne, nie wiem, zabiegi medycyny estetycznej, które również są obarczone ryzykiem i takie ryzyko jest dopuszczalne, a w momencie kiedy no, ryzyko dla danej kobiety jest minimalne, to chciałbym tutaj szczególnie usłyszeć zdanie pani poseł i pani doktor z lewej strony, dlaczego w takim wypadku mamy dopuszczać, no jednak zabraniać temu dziecku żyć?",1
14,1303,"To, to, o to chciałem zapytać, bo myślę, wydaje mi się, że w tej debacie ta kwestia nie została dostatecznie poruszona.",0
14,1304,Dziękuję bardzo.,0
1,1305,Dziękuję bardzo.,0
1,1306,Dlaczego panie (niezrozumiałe)…,0
3,1307,Ja bym jedno powiedziała.,0
3,1308,"Nie zgodzę się z tym, że ryzyko jest minimalne.",0
3,1309,"Jest dużo, jest dużo różnych powikłań, które mogą narażać zdrowie lub życie kobiety.",0
3,1310,"A druga sprawa to, no tak naprawdę kobieta dalej to kobieta powinna decydować o tym, czy chce być, czy chce być w ciąży, czy chce tą ciążę kontynuować i czy chce urodzić.",0
3,1311,"I nawiązał pan do zabiegów medycyny estetycznej — tam jak kobieta przychodzi na zabieg, to podpisuje świadomą zgodę.",0
3,1312,"I myślę, że tutaj też kobieta, jeżeli chce kontynuować ciążę, powinna taką zgodę podpisać, a jeżeli jej nie podpisuje, to może tę ciążę zakończyć.",0
1,1313,"Rozumiem, że to jest spór rzeczywiście nierozstrzygalny, bo pani stoi na stanowisku, że to kobieta zawsze powinna decydować o tym, czy, czy, czy chce być w ciąży, czy chce tę ciążę dokończyć i…",0
3,1314,"Uważam, że to na niej spoczywają powikłania wynikające z przebiegu ciąży, z przebiegu porodu, połogu i…",0
1,1315,"Pani profesor, bo pani się tutaj nie zgadza, jak widzę.",0
2,1316,"To znaczy ja się nie zgadzam, dlatego że powikłania zawsze mogą być, w każdej sytuacji, ale u zdrowych kobiet to ryzyko powikłań, jeżeli chodzi o ciażę, poród, połóg, jest zdecydowanie mniejsze, aniżeli w ciąży zagrożonej czy w chorobie matki, czy w chorobie dziecka.",0
2,1317,"I tutaj sytuacja jest o tyle ważna i istotna w przekazie, tak mnie się wydaje, że jeżeli kobieta jest zdrowa to ryzyko w postaci krwotoku w postaci, w postaci…",0
1,1318,"No powikłań, tak?",1
2,1319,"…przyrośnięcia łożyska, powikłań, zawsze istnieje.",0
2,1320,"I najczęściej my, położnicy, spotykają się z sytuacjami, które nas zaskakują.",0
2,1321,"U zdrowej kobiety dochodzi na przykład do atonii macicy, czyli do takiej sytuacji, że ta macica się nie obkurcza i musimy ją usuwać.",0
1,1322,A teraz czas na kolejny telefon.,0
1,1323,Tym razem już przedostatni.,0
1,1324,"Halo, halo?",1
15,1325,"Dobry wieczór, słyszymy się?",1
1,1326,"Dobry wieczór, słyszymy się.",0
15,1327,"Pozdrawiam szanownych prowadzących, szanowne panie.",0
15,1328,Uprzejme pytanie a propos roli mężczyzny w tym całym procesie.,0
15,1329,"Otóż tak wspaniale się rozmawia o prawach kobiet, o tym, że decydują o swoim ciele — pełna racja, ale co w przypadku, którym to kobieta nie chce, chce dokonać aborcji, którą popieram z różnych powodów, ale czy mężczyźni mają jeszcze prawo głosu?",1
15,1330,"Co w przypadku, w którym kobieta domaga się, żąda, chce z różnych powodów usunięcia ciąży, a mężczyzna, który jest ojcem, chciałby tę ciążę utrzymać?",1
15,1331,Co panie myślą na ten temat?,1
15,1332,Pozdrawiam serdecznie.,0
1,1333,Dziękuję serdecznie.,0
1,1334,"To może tym razem od lewej mojej strony, czyli państwa prawej.",0
4,1335,"No ja jakby powtarzałam, myślę, że powiedziałam, że właśnie prawa mężczyzn są w tej rozmowie dzisiaj, w tej debacie i w ogóle w debacie o aborcji, pomijane.",0
4,1336,"No, jakby mężczyźni, ojcowie mają wszelkie prawa do swoich dzieci, również mają prawo do swoich dzieci, które są poczęte.",0
4,1337,"Mówiłam również o prawie samego dziecka do dziedziczenia, również do dziedziczenia po swoim ojcu, więc jakby zdanie mężczyzn jest moim zdaniem tak samo równoważne, równoważnie ważne jak, jak i kobiety.",0
4,1338,"To oboje są odpowiedzialni za to, że, że doszło do zapłodnienia, do tej ciąży.",0
4,1339,"Dlatego uważam, że zdanie mężczyzny jest również istotne.",0
4,1340,No a debata jest cała trudna.,0
1,1341,Pani profesor?,1
2,1342,"Zarówno mężczyzna, jak i kobieta, podejmują decyzję wspólnie.",0
2,1343,"Niezależnie od tego, czy kobieta bądź mężczyzna chce zrezygnować z ciąży, chce zrezygnować z dziecka, to w tej sytuacji, jeżeli doszło do zapłodnienia, to naprawdę muszą ze sobą porozmawiać.",0
2,1344,"Zresztą zwykle jest tak, że ginekolog, który przyjmuje parę, bo część ginekologów przyjmuje pary, a część przyjmuje indywidualnie pacjentki.",0
2,1345,"A teraz coraz więcej pacjentek chce, żeby partner bądź mąż był obecny przy rozmowie.",0
2,1346,"Więc jeżeli taka rozmowa będzie w gabinecie ginekologicznym, to wtedy lekarz powie swoje zdanie, pacjentka i również mężczyzna, on się nie będzie czuł wtedy odrzucony, nie będzie się czuł niedoinformowany, dlatego że we trójkę dojdą do jakiegoś konsensusu.",0
1,1347,Szanowne panie po mojej prawej stronie?,1
3,1348,"Ja bym, ja bym chciała zadać pytanie: a co w sytuacji jeżeli kobieta chce kontynuować ciążę, a mężczyzna chce ją zakończyć?",1
3,1349,"Jeżeli jego zdanie jest tak samo, powinno być tak samo usłyszane jak kobiety.",0
1,1350,Bo pani zdaniem nie.,0
1,1351,"Pani zdaniem to kobieta powinna sama decydować, dobrze rozumiem?",1
3,1352,"Nie, ja uważam, że to naprawdę jest kwestia relacji.",0
1,1353,"Nie, w sytuacji konfliktu.",0
3,1354,No w sytuacji konfliktu to powinna kobieta.,0
3,1355,Do kobiety należy ostateczne zdanie.,0
5,1356,[Niezrozumiałe] konfliktu.,0
4,1357,"To znaczy, nie byłoby problemu i gdybyśmy w ogóle nie rozmawiali o przestrzeni aborcji na życzenie z obojętnie jakiego powodu, albo nawet bez powodu do dwunastego tygodnia…",0
1,1358,…Tak cały czas mówimy o sytuacji aborcji na życzenie.,0
3,1359,"Tak, tak.",0
4,1360,…tygodnia ciąży.,0
4,1361,"No bo jeżeli mówimy o sytuacji zagrożenia życia i zdrowia, to nie ma tutaj w ogóle…",0
3,1362,…No ale mężczyzna nie chce być ojcem.,0
4,1363,"…czy nawet gwałtu również — ojciec, jakby nie ma tutaj żadnego…",0
5,1364,…A jeżeli by tatuś nie będzie chciał mieć dziecka z niepełnosprawnością…,0
1,1365,Ale to nie…,0
5,1366,…to też ma prawo zmusić wtedy?,1
5,1367,"Bo to jest przesłanka, tak?",1
2,1368,"To już jest choroba dziecka, a mówimy teraz…",0
1,1369,"…Ale to jest nie, ale to w tej chwili jest…",0
5,1370,"…No nie, bo po to w takiej sytuacji wtedy co by pani rekomendowała, żeby przymusić mamę do tego, żeby… tak?",1
1,1371,…Ale… Chce pani…,0
5,1372,"A potem osiem na dziesięć facetów odchodzi od takiej kobiety i wychowują kobiety samotnie dzieci z wieloma wadami, z niepełnosprawnościami.",0
4,1373,"I to jest, i to jest, i to jest dosyć istotne.",0
5,1374,"Takie są statystyki, przykro mi.",0
4,1375,"I, i tutaj pani, pani profesor poruszyła też bardzo istotną kwestię, chociażby tych hospicjów perinatalnych, chociażby wsparcia po porodzie.",0
5,1376,Program „Za życiem” Prawa i Sprawiedliwości — czemu nie wszedł w życie?,1
4,1377,"Ja jak najbardziej i to są tematy, które są na pewno istotne, i tu się zgodzę, natomiast…",0
3,1378,"Ale trochę zbaczamy z tego tematu konkretnego, czyli co jeżeli mężczyzna jest przeciwny kontynuacji ciąży?",1
4,1379,"No i właśnie nie ma na to, nie ma na to odpowiedzi, pani doktor, specjalnie, ani w jedną, ani w drugą stronę.",0
1,1380,"Przepraszam, nie, nie.",0
1,1381,"Przepraszam, bo bardzo tutaj się…",0
2,1382,To ja bym się chciała z nim spotkać.,0
1,1383,Pani by się chciała z nim spotkać.,0
2,1384,Tak.,0
1,1385,"I co by mu pani, jak by go pani przekonała, przepraszam?",1
2,1386,"Ja bym się chciała spotkać z parą, gdzie kobieta jest za ciążą, a mężczyzna jest przeciwko tej ciąży.",0
2,1387,"I byśmy sobie porozmawiali na temat tego, jakie on ma przesłanki ku temu.",0
5,1388,Bo nie chce płacić alimentów.,0
1,1389,Sekundeczkę.,0
1,1390,"Nie, ale…",0
2,1391,"Ale nie, może czasami nie.",0
2,1392,To nie miało [niezrozumiałe].,0
1,1393,"Czterdziestoletnie doświadczenie lekarskie i co pozwoliło, jest pani przekonana, że przekonałaby pani tego faceta, że jednak warto mieć dziecko?",1
2,1394,Tak.,0
2,1395,Ale to…,0
1,1396,"To jest taki challenge, proszę państwa.",0
1,1397,Jeśli ktoś z panów…,0
2,1398,…Tak.,0
1,1399,"…nie chce mieć dziecka, a partnerka, żona chce, to pani profesor zaprasza, tak?",1
2,1400,"Tak, no jest to trudna rozmowa, ale to…",0
4,1401,"Ale też trzeba, ale to trzeba też podkreślić, że… Jesteśmy (niezrozumiałe)...",0
1,1402,A teraz czas na ostatni [niezrozumiałe].,0
2,1403,"Ale, przepraszam, panie redaktorze…",0
1,1404,Tak?,1
2,1405,Jeszcze jedna rzecz.,0
2,1406,"Bo ja w tych sytuacjach, w których się spotkałam z tym, o czym mówił słuchacz, to ja z tymi osobami się spotykam.",0
2,1407,"Ja jestem w kontakcie z nimi, w związku z czym nie mają do mnie żalu, że ja, powiedzmy, przymusiłam.",0
2,1408,Nie przymusiłam.,0
2,1409,"Podjęli decyzję taką, a nie inną, pod moim wpływem.",0
4,1410,"Dorosłe osoby też muszą wziąć odpowiedzialność za swoje za to, co robią, tak?",1
4,1411,No.,0
1,1412,I czas na ostatni telefon.,0
1,1413,"Halo, halo?",1
16,1414,Dobry wieczór.,0
1,1415,Dobry wieczór.,0
16,1416,"Cieszę, że się udało, choć na koniec.",0
16,1417,"Próbowałam się od początku dodzwonić, ale bardzo się cieszę, że podjęta jest tak ważna dyskusja.",0
16,1418,Mówię to jako młody ojciec.,0
16,1419,Jestem ojcem dwóch wspaniałych dziewczynek.,0
16,1420,Podczas porodu uczestniczyłem od początku do końca.,0
16,1421,"Razem z żoną udało się naturalnie wszystko dwa, dwa razy.",0
16,1422,"Mówię to dla dlatego, że chcę być jako tak zwany „odpowiedzialny rodzic”.",0
16,1423,"Chciałbym, żeby świat był trochę lepszy i to jest raczej moje pytanie o odpowiedzialność i zmiany światopoglądów.",0
16,1424,"Bo jeśli zaczynamy patrzeć na aborcję jako nawet na ten wybór, czy jakiekolwiek formy rozważań, czy nie przesuwamy granicy odpowiedzialności?",1
16,1425,Trochę odpowiedzialności takiej zdejmowanej z mężczyzn.,0
16,1426,"Trochę też zapominamy o czymś takim jak współczucie, empatia, czy dzięki temu społeczeństwo będzie lepsze, gdy zaczniemy załatwiać sprawy na prostej zasadzie: coś jest dobre, coś jest złe, coś ma wadę, coś nie ma wady.",0
16,1427,"Czy nie jesteśmy tym społeczeństwem, które sprawia, że możemy trochę inaczej patrzeć.",0
16,1428,"Czy dzięki temu, że widzimy osoby niepełnosprawne, nasze społeczeństwo nie staje się lepsze?",1
16,1429,"W takim znaczeniu, że jak dużo wcześniej rozmawialiśmy o osobach z zespołem Downa, a jak teraz więcej osób mówi o tych sprawach.",0
16,1430,"Nawet paraolimpiady i tak inne sprawy, czy to nie jest, przesuwa właśnie tej granicy, że społeczeństwo może być trochę lepsze?",1
16,1431,"Bo jak zaczniemy, ja powiem brzydkie słowo: „likwidować problem”, to czy nie staniemy się po prostu nieczuli?",1
16,1432,"A to sprawi, że w przyszłości, bo tam było, poruszony nasz światopogląd, nasz światopogląd się zmieni, to nasi rodzice, a być może ja jako stary człowiek też komuś będę nie odpowiadał, bo światopogląd młodego pokolenia się zmieni, bo starszy człowiek przeżył swoje, więc już nie musi żyć.",0
16,1433,Przecież to tylko kwestia wyboru.,0
16,1434,Więc takie moje spojrzenie.,0
1,1435,Bardzo serdecznie…,0
16,1436,…i…,0
1,1437,…Tak?,1
16,1438,"Nie chcę tutaj stawiać znaku równości, bo to jest trudny temat, ale bardzo dziękuję za podjęcie tego tematu i rozmowę każdej z pań.",0
16,1439,No i panu redaktorowi.,0
1,1440,Bardzo dziękuję.,0
1,1441,Pani poseł coś sobie zakreślała?,1
4,1442,"Ja sobie cały czas zakreślam, bo tutaj też właśnie została poruszona ta kwestia tej odpowiedzialności i to jest właśnie pytanie, do jakiego momentu możemy decydować o, no odważę się tak powiedzieć, o pewnej swojej wygodzie.",0
4,1443,"No pani doktor też mówiła w kategorii pasożytów, w kategorii… Ale jest jeszcze druga kategoria.",0
4,1444,"My jesteśmy matkami, jesteśmy kobietami, które, mamy pewną właśnie swoją odpowiedzialność, pewną swoją rolę, czy to w biologii, czy w życiu — pewną rolę.",0
4,1445,"I nawet jak mamy swoje dzieci, to nadal jesteśmy, musimy się w pewnym sensie dla nich poświęcać — poświęcamy swój czas, poświęcamy swoją energię, wychowujemy dzieci, staramy się, żeby było im jak najlepiej.",0
4,1446,l z pewnych swoich wygód musimy rezygnować.,0
